bill_bill_type,bill_billing_entity,bill_billing_period_end_date,bill_billing_period_start_date,bill_invoice_id,bill_invoicing_entity,bill_payer_account_id,bill_payer_account_name,cost_category,discount,discount_bundled_discount,discount_total_discount,identity_line_item_id,identity_time_interval,line_item_availability_zone,line_item_blended_cost,line_item_blended_rate,line_item_currency_code,line_item_legal_entity,line_item_line_item_description,line_item_line_item_type,line_item_net_unblended_cost,line_item_net_unblended_rate,line_item_normalization_factor,line_item_normalized_usage_amount,line_item_operation,line_item_product_code,line_item_resource_id,line_item_tax_type,line_item_unblended_cost,line_item_unblended_rate,line_item_usage_account_id,line_item_usage_account_name,line_item_usage_amount,line_item_usage_end_date,line_item_usage_start_date,line_item_usage_type,pricing_currency,pricing_lease_contract_length,pricing_offering_class,pricing_public_on_demand_cost,pricing_public_on_demand_rate,pricing_purchase_option,pricing_rate_code,pricing_rate_id,pricing_term,pricing_unit,product,product_comment,product_fee_code,product_fee_description,product_from_location,product_from_location_type,product_from_region_code,product_instance_family,product_instance_type,product_instancesku,product_location,product_location_type,product_operation,product_pricing_unit,product_product_family,product_region_code,product_servicecode,product_sku,product_to_location,product_to_location_type,product_to_region_code,product_usagetype,reservation_amortized_upfront_cost_for_usage,reservation_amortized_upfront_fee_for_billing_period,reservation_availability_zone,reservation_effective_cost,reservation_end_time,reservation_modification_status,reservation_net_amortized_upfront_cost_for_usage,reservation_net_amortized_upfront_fee_for_billing_period,reservation_net_effective_cost,reservation_net_recurring_fee_for_usage,reservation_net_unused_amortized_upfront_fee_for_billing_period,reservation_net_unused_recurring_fee,reservation_net_upfront_value,reservation_normalized_units_per_reservation,reservation_number_of_reservations,reservation_recurring_fee_for_usage,reservation_reservation_a_r_n,reservation_start_time,reservation_subscription_id,reservation_total_reserved_normalized_units,reservation_total_reserved_units,reservation_units_per_reservation,reservation_unused_amortized_upfront_fee_for_billing_period,reservation_unused_normalized_unit_quantity,reservation_unused_quantity,reservation_unused_recurring_fee,reservation_upfront_value,resource_tags,savings_plan_amortized_upfront_commitment_for_billing_period,savings_plan_end_time,savings_plan_instance_type_family,savings_plan_net_amortized_upfront_commitment_for_billing_period,savings_plan_net_recurring_commitment_for_billing_period,savings_plan_net_savings_plan_effective_cost,savings_plan_offering_type,savings_plan_payment_option,savings_plan_purchase_term,savings_plan_recurring_commitment_for_billing_period,savings_plan_region,savings_plan_savings_plan_a_r_n,savings_plan_savings_plan_effective_cost,savings_plan_savings_plan_rate,savings_plan_start_time,savings_plan_total_commitment_to_date,savings_plan_used_commitment
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,vfjyk4lqkw56gjc6hb2b4b372xuzld5xzb7oja7txzx7o2rhgsvq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code AWSCloudFormation,Tax,,,0.0,0.0,,AWSCloudFormation,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AWS CloudFormation""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,zsnuyjgqfc6o5wlvot37mqo4lbbl7rx4kojf6yffeclg6fl72uqa,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code AWSCloudTrail,Tax,,,0.0,0.0,,AWSCloudTrail,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AWS CloudTrail""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,mhqhxro7li2z7txxabnefbnk2gti2gxysstbnk5et4ipw4tiavua,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code AWSCodeCommit,Tax,,,0.0,0.0,,AWSCodeCommit,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AWS CodeCommit""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,qiwg5sp5c3gjrh5foq6bk52g6qyfam7dqg3xtq5qklryg5ge6imq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code AWSDataTransfer,Tax,,,0.0,0.0,,AWSDataTransfer,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AWS Data Transfer""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,h6x4j5psnrhigqrx25cj5oqufdtsb6at4mggumaj7pjxxhhbbcbq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,1.22,,USD,Amazon Web Services EMEA SARL,Tax for product code AWSGlue,Tax,,,0.0,0.0,,AWSGlue,,VAT,1.22,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AWS Glue""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,t32aikqbgfxmsud6f74x2qcokyggzyapsrbx7mamk36233skvmuq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code awskms,Tax,,,0.0,0.0,,awskms,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AWS Key Management Service""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,luabthop3f6x6p5o6rtk4uqb3sndft45fl5zd2bmo7xjxywsgu6q,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code AWSLambda,Tax,,,0.0,0.0,,AWSLambda,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AWS Lambda""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,dcat4kgfmu4kyng4bjqse3v4abydjncz6jtvrx6clweusa7afewa,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.06,,USD,Amazon Web Services EMEA SARL,Tax for product code AWSSecretsManager,Tax,,,0.0,0.0,,AWSSecretsManager,,VAT,0.06,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AWS Secrets Manager""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,vbba2gkppemkbm7wn6tz5uwjralekoz33dq2ssppbe6fkdjyxela,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonDataZone,Tax,,,0.0,0.0,,AmazonDataZone,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""Amazon DataZone""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,qq2oeo2a7butt5sksfwnuhlg65mvvvy44xtgrj2kgahutwvlpi5q,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.15,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonEC2,Tax,,,0.0,0.0,,AmazonEC2,,VAT,0.15,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""Amazon Elastic Compute Cloud""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,mfigd4ff3de6fcr3tue67qeflwevqc4i6duboem7jg6z2uo5r5ja,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.14,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonRedshift,Tax,,,0.0,0.0,,AmazonRedshift,,VAT,0.14,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""Amazon Redshift""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,hlj3etn73dp2m4yjpijpb3rp6cp6vewoou4bc6kfhfsq3d6373na,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,4.09,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonRDS,Tax,,,0.0,0.0,,AmazonRDS,,VAT,4.09,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""Amazon Relational Database Service""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,j2cplntjcjjazxok2fowt7u5ny23cfaxtukrg7okjcbyqp3jeimq,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.01,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonSageMaker,Tax,,,0.0,0.0,,AmazonSageMaker,,VAT,0.01,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""Amazon SageMaker""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,yadeuvnbbdhi5ntw6f3jx322iv76pkbwzs27jkbcwv3jkuzgpxva,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonS3,Tax,,,0.0,0.0,,AmazonS3,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""Amazon Simple Storage Service""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,xyya7p64f4q4q63hijg3dthnftuyrtvd6tkgony4t6hgsu2ygzma,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.01,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonTextract,Tax,,,0.0,0.0,,AmazonTextract,,VAT,0.01,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""Amazon Textract""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,5cbfjkyv7v5qwofmsjjw6jljwa3nxupqxnhmvhnvpl7nxbo5f7ha,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.03,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonVPC,Tax,,,0.0,0.0,,AmazonVPC,,VAT,0.03,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""Amazon Virtual Private Cloud""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,47aicd4bca7j4p3sjovoehdw7e6gvoauz2kx4km7n4e6lcgycu7a,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,0.0,,USD,Amazon Web Services EMEA SARL,Tax for product code AmazonCloudWatch,Tax,,,0.0,0.0,,AmazonCloudWatch,,VAT,0.0,,546709318047,simon-sandbox-doit,1.0,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,,,,0.0,,,,,,,"{""product_name"":""AmazonCloudWatch""}",,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,vv5oly575ji5zomalftf3lmbwdoeoqxqqkgnz2g7rr2nicni57ba,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,1.708E-7,0.0200000000,USD,Amazon Web Services EMEA SARL,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),Usage,,,0.0,0.0,ListAllMyBuckets,AmazonS3,,,1.708E-7,0.0200000000,546709318047,simon-sandbox-doit,8.5666E-6,2025-02-14T03:00:00.000Z,2025-02-01T02:00:00.000Z,USE1-EUC1-AWS-Out-Bytes,USD,,,1.713E-7,0.0200000000,,2BG23N2FNX3BKVFW.JRTCKXETXF.6YS6EN2CT7,133291379423,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,2BG23N2FNX3BKVFW,EU (Frankfurt),AWS Region,eu-central-1,USE1-EUC1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,17195384548,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,vl2zuteu5hxi2pnibnzcirzfo4qnyoifop6x6c6b3p3mbicpej3a,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,7.32E-8,0.0200000000,USD,Amazon Web Services EMEA SARL,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),Usage,,,0.0,0.0,ListAllMyBuckets,AmazonS3,,,7.32E-8,0.0200000000,546709318047,simon-sandbox-doit,3.662E-6,2025-02-25T03:00:00.000Z,2025-02-22T02:00:00.000Z,USE1-EUC1-AWS-Out-Bytes,USD,,,7.32E-8,0.0200000000,,2BG23N2FNX3BKVFW.JRTCKXETXF.6YS6EN2CT7,133291379423,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,2BG23N2FNX3BKVFW,EU (Frankfurt),AWS Region,eu-central-1,USE1-EUC1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,17195384548,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,kr67vz4i4jvwd5hua6w45hwpvlk2s4ubjv54zsizyl7pmjv3245q,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,1.085E-7,0.0200000000,USD,Amazon Web Services EMEA SARL,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),Usage,,,0.0,0.0,ListAllMyBuckets,AmazonS3,,,1.085E-7,0.0200000000,546709318047,simon-sandbox-doit,5.411E-6,2025-02-21T03:00:00.000Z,2025-02-15T02:00:00.000Z,USE1-EUC1-AWS-Out-Bytes,USD,,,1.082E-7,0.0200000000,,2BG23N2FNX3BKVFW.JRTCKXETXF.6YS6EN2CT7,133291379423,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,2BG23N2FNX3BKVFW,EU (Frankfurt),AWS Region,eu-central-1,USE1-EUC1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,17195384548,"","","",0.0,0.0,0.0,0.0,0.0,{},0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,opflhh4r7wixsvdprdw5u7k7u7qewfdai2fq7tewadjjktlksdpa,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,2.8E-8,0.0200000000,USD,Amazon Web Services EMEA SARL,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),Usage,,,0.0,0.0,ReadLocation,AmazonS3,gluebucketdoit,,2.8E-8,0.0200000000,546709318047,simon-sandbox-doit,1.4084E-6,2025-02-14T03:00:00.000Z,2025-02-01T02:00:00.000Z,USE1-EUC1-AWS-Out-Bytes,USD,,,2.82E-8,0.0200000000,,2BG23N2FNX3BKVFW.JRTCKXETXF.6YS6EN2CT7,133291379423,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,2BG23N2FNX3BKVFW,EU (Frankfurt),AWS Region,eu-central-1,USE1-EUC1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,17195384548,"","","",0.0,0.0,0.0,0.0,0.0,"{""aws_created_by"":""IAMUser:AIDAX6STKFGP6TJARM6F6:simon-admin-no-timeout"",""user_playground"":""au-pod-1-cs"",""user_playground_member"":""simon-davies""}",0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,7ysz73npmab2sifpnrbp7aencqrkgpv2ggqgljqwkjevpq34pzja,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,2.2E-8,0.0200000000,USD,Amazon Web Services EMEA SARL,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),Usage,,,0.0,0.0,ReadLocation,AmazonS3,amazon-sagemaker-546709318047-us-east-1-3bbb69d2f703,,2.2E-8,0.0200000000,546709318047,simon-sandbox-doit,1.1066E-6,2025-02-25T03:00:00.000Z,2025-02-15T02:00:00.000Z,USE1-EUC1-AWS-Out-Bytes,USD,,,2.21E-8,0.0200000000,,2BG23N2FNX3BKVFW.JRTCKXETXF.6YS6EN2CT7,133291379423,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,2BG23N2FNX3BKVFW,EU (Frankfurt),AWS Region,eu-central-1,USE1-EUC1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,17195384548,"","","",0.0,0.0,0.0,0.0,0.0,"{""aws_created_by"":""IAMUser:AIDAX6STKFGP6TJARM6F6:simon-admin-no-timeout""}",0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
Anniversary,AWS,2025-03-01T00:00:00.000Z,2025-02-01T00:00:00.000Z,,Amazon Web Services EMEA SARL,236799639020,au-pod-1.cs.playgrounds.doit.com,{},{},,,bpsqmunsm2r2gpncn26drqtsv6rblzi6afuzukbgmxbtd2q4c22q,2025-02-01T00:00:00Z/2025-03-01T00:00:00Z,,2.2E-8,0.0200000000,USD,Amazon Web Services EMEA SARL,$0.02 per GB - US East (Northern Virginia) data transfer to EU (Germany),Usage,,,0.0,0.0,ReadLocation,AmazonS3,gluebucketdoit,,2.2E-8,0.0200000000,546709318047,simon-sandbox-doit,1.1066E-6,2025-02-25T03:00:00.000Z,2025-02-15T02:00:00.000Z,USE1-EUC1-AWS-Out-Bytes,USD,,,2.21E-8,0.0200000000,,2BG23N2FNX3BKVFW.JRTCKXETXF.6YS6EN2CT7,133291379423,OnDemand,GB,"{""transfer_type"":""InterRegion Outbound"",""product_name"":""Amazon Simple Storage Service"",""region"":""us-east-1"",""servicename"":""AWS Data Transfer""}",,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,Data Transfer,,AWSDataTransfer,2BG23N2FNX3BKVFW,EU (Frankfurt),AWS Region,eu-central-1,USE1-EUC1-AWS-Out-Bytes,0.0,0.0,,0.0,,,,,,,,,,"","",0.0,,,17195384548,"","","",0.0,0.0,0.0,0.0,0.0,"{""aws_created_by"":""IAMUser:AIDAX6STKFGP6TJARM6F6:simon-admin-no-timeout"",""user_playground"":""au-pod-1-cs"",""user_playground_member"":""simon-davies""}",0.0,,,,,,,,,0.0,,,0.0,0.0,,0.0,0.0
